Date,Total-Score,E-Score,S-Score,G-Score,Symbol
2018-01-01,64.03,62.95,62.24,68.25,ECL
2018-02-01,64.03,62.95,62.24,68.25,ECL
2018-03-01,64.03,62.95,62.24,68.25,ECL
2018-04-01,62.85,60.79,59.47,70.89,ECL
2018-05-01,62.85,60.79,59.47,70.89,ECL
2018-06-01,62.85,60.79,59.47,70.89,ECL
2018-07-01,62.85,60.79,59.47,70.89,ECL
2018-08-01,61.9,60.79,56.75,70.89,ECL
2018-09-01,61.24,60.79,54.86,70.89,ECL
2018-10-01,61.24,60.79,54.86,70.89,ECL
2018-11-01,61.24,60.79,54.86,70.89,ECL
2018-12-01,59.95,57.57,54.86,70.89,ECL
2019-01-01,59.95,57.57,54.86,70.89,ECL
2019-02-01,59.95,57.57,54.86,70.89,ECL
2019-03-01,59.46,59.49,57.45,62.25,ECL
2019-04-01,59.46,59.49,57.45,62.25,ECL
2019-05-01,60.75,62.71,57.45,62.25,ECL
2019-06-01,60.75,62.71,57.45,62.25,ECL
2019-07-01,60.75,62.71,57.45,62.25,ECL
2019-08-01,60.66,62.48,57.45,62.25,ECL
2019-09-01,60.66,62.48,57.45,62.25,ECL
2019-10-01,60.66,62.48,57.45,62.25,ECL
2019-11-01,60.96,62.48,57.45,63.45,ECL
2019-12-01,62.27,64.7,54.86,68.75,ECL
2020-01-01,31.82,14.06,10.21,7.54,ECL
2020-02-01,31.82,14.06,10.21,7.54,ECL
2020-03-01,30.54,13.75,9.97,6.81,ECL
2020-04-01,,,,,ECL
2020-05-01,,,,,ECL
2020-06-01,,,,,ECL
2020-07-01,30.54,13.75,9.97,6.81,ECL
2020-08-01,30.6,13.75,9.8,7.04,ECL
2020-09-01,,,,,ECL
2020-10-01,25.82,10.58,8.64,6.59,ECL
2020-11-01,,,,,ECL
2020-12-01,,,,,ECL
2021-01-01,25.82,10.58,8.64,6.59,ECL
2021-02-01,25.82,10.58,8.64,6.59,ECL
2021-03-01,25.82,10.58,8.64,6.59,ECL
2021-04-01,,,,,ECL
2021-05-01,25.81,10.43,8.64,6.74,ECL
2021-06-01,,,,,ECL
2021-07-01,,,,,ECL
2021-08-01,,,,,ECL
2021-09-01,24.09,9.48,8.44,6.17,ECL
2021-10-01,,,,,ECL
2021-11-01,,,,,ECL
2021-12-01,,,,,ECL
2022-01-01,,,,,ECL
2022-02-01,24.09,9.48,8.44,6.17,ECL
2022-03-01,,,,,ECL
2022-04-01,,,,,ECL
2022-05-01,24.09,9.48,8.44,6.17,ECL
2022-06-01,,,,,ECL
2022-07-01,,,,,ECL
2022-08-01,24.09,9.48,8.44,6.17,ECL
2014-09-01,62.0,52.0,64.0,77.0,EIX
2014-10-01,61.0,53.0,64.0,77.0,EIX
2014-11-01,61.0,52.0,61.0,77.0,EIX
2014-12-01,61.0,52.0,61.0,77.0,EIX
2015-01-01,60.0,49.0,64.0,73.0,EIX
2015-02-01,60.0,49.0,64.0,73.0,EIX
2015-03-01,59.0,49.0,61.0,73.0,EIX
2015-04-01,59.0,49.0,61.0,73.0,EIX
2015-05-01,59.0,49.0,61.0,73.0,EIX
2015-06-01,59.0,49.0,61.0,73.0,EIX
2015-07-01,59.0,49.0,61.0,73.0,EIX
2015-08-01,59.0,49.0,61.0,73.0,EIX
2015-09-01,59.0,49.0,61.0,73.0,EIX
2015-10-01,59.0,49.0,61.0,73.0,EIX
2015-11-01,59.0,49.0,62.0,72.0,EIX
2015-12-01,59.0,49.0,62.0,72.0,EIX
2016-01-01,58.79,49.28,61.69,72.44,EIX
2016-02-01,58.79,49.28,61.69,72.44,EIX
2016-03-01,58.79,49.28,61.69,72.44,EIX
2016-04-01,58.67,50.37,59.62,72.45,EIX
2016-05-01,58.67,50.37,59.62,72.45,EIX
2016-06-01,58.55,51.81,57.09,72.45,EIX
2016-07-01,60.69,56.56,57.09,72.45,EIX
2016-08-01,59.93,56.56,54.56,72.45,EIX
2016-09-01,59.92,56.56,54.56,72.39,EIX
2016-10-01,59.92,56.56,54.56,72.39,EIX
2016-11-01,59.81,56.33,54.56,72.39,EIX
2016-12-01,59.81,56.33,54.56,72.39,EIX
2017-01-01,59.81,56.33,54.56,72.39,EIX
2017-02-01,59.81,56.33,54.56,72.39,EIX
2017-03-01,59.81,56.33,54.56,72.39,EIX
2017-04-01,59.81,56.33,54.56,72.39,EIX
2017-05-01,61.24,54.21,58.5,77.19,EIX
2017-06-01,61.24,54.21,58.5,77.19,EIX
2017-07-01,61.24,54.21,58.5,77.19,EIX
2017-08-01,61.24,54.21,58.5,77.19,EIX
2017-09-01,61.24,54.21,58.5,77.19,EIX
2017-10-01,58.74,52.46,57.29,71.79,EIX
2017-11-01,58.74,52.46,57.29,71.79,EIX
2017-12-01,58.74,52.46,57.29,71.79,EIX
2018-01-01,58.74,52.46,57.29,71.79,EIX
2018-02-01,58.74,52.46,57.29,71.79,EIX
2018-03-01,58.74,52.46,57.29,71.79,EIX
2018-04-01,59.6,52.46,60.14,71.79,EIX
2018-05-01,59.6,52.46,60.14,71.79,EIX
2018-06-01,59.6,52.46,60.14,71.79,EIX
2018-07-01,59.6,52.46,60.14,71.79,EIX
2018-08-01,59.6,52.46,60.14,71.79,EIX
2018-09-01,59.6,52.46,60.14,71.79,EIX
2018-10-01,62.84,54.36,65.35,75.09,EIX
2018-11-01,62.64,54.36,65.35,74.29,EIX
2018-12-01,62.64,54.36,65.35,74.29,EIX
2019-01-01,61.44,54.36,61.36,74.29,EIX
2019-02-01,61.44,54.36,61.36,74.29,EIX
2019-03-01,61.72,54.98,61.36,74.29,EIX
2019-04-01,64.57,61.32,61.36,74.29,EIX
2019-05-01,64.57,61.32,61.36,74.29,EIX
2019-06-01,64.57,61.32,61.36,74.29,EIX
2019-07-01,64.57,61.32,61.36,74.29,EIX
2019-08-01,64.57,61.32,61.36,74.29,EIX
2019-09-01,64.57,61.32,61.36,74.29,EIX
2019-10-01,64.77,61.32,61.36,75.09,EIX
2019-11-01,64.77,61.32,61.36,75.09,EIX
2019-12-01,65.08,62.67,61.36,73.89,EIX
2020-01-01,38.22,18.45,12.0,7.78,EIX
2020-02-01,35.61,14.92,12.87,7.83,EIX
2020-03-01,35.61,14.92,12.87,7.83,EIX
2020-04-01,,,,,EIX
2020-05-01,,,,,EIX
2020-06-01,,,,,EIX
2020-07-01,28.85,11.22,11.85,5.78,EIX
2020-08-01,28.85,11.22,11.85,5.78,EIX
2020-09-01,,,,,EIX
2020-10-01,28.88,11.22,11.85,5.8,EIX
2020-11-01,,,,,EIX
2020-12-01,,,,,EIX
2021-01-01,28.88,11.22,11.85,5.8,EIX
2021-02-01,28.88,11.22,11.85,5.8,EIX
2021-03-01,28.88,11.22,11.85,5.8,EIX
2021-04-01,,,,,EIX
2021-05-01,29.34,11.38,11.85,6.11,EIX
2021-06-01,,,,,EIX
2021-07-01,,,,,EIX
2021-08-01,,,,,EIX
2021-09-01,27.26,10.32,10.57,6.36,EIX
2021-10-01,,,,,EIX
2021-11-01,,,,,EIX
2021-12-01,,,,,EIX
2022-01-01,,,,,EIX
2022-02-01,27.43,10.49,10.57,6.36,EIX
2022-03-01,,,,,EIX
2022-04-01,,,,,EIX
2022-05-01,27.62,10.71,11.2,5.71,EIX
2022-06-01,,,,,EIX
2022-07-01,,,,,EIX
2022-08-01,27.43,10.73,11.2,5.5,EIX
2014-09-01,57.0,49.0,62.0,58.0,EW
2014-10-01,57.0,49.0,62.0,58.0,EW
2014-11-01,57.0,49.0,62.0,58.0,EW
2014-12-01,57.0,49.0,62.0,58.0,EW
2015-01-01,58.0,49.0,63.0,59.0,EW
2015-02-01,58.0,49.0,63.0,59.0,EW
2015-03-01,57.0,50.0,60.0,59.0,EW
2015-04-01,57.0,50.0,60.0,59.0,EW
2015-05-01,57.0,50.0,60.0,59.0,EW
2015-06-01,57.0,50.0,60.0,59.0,EW
2015-07-01,57.0,50.0,60.0,59.0,EW
2015-08-01,57.0,50.0,60.0,59.0,EW
2015-09-01,57.0,50.0,60.0,59.0,EW
2015-10-01,57.0,49.0,60.0,59.0,EW
2015-11-01,57.0,49.0,60.0,59.0,EW
2015-12-01,57.0,50.0,60.0,59.0,EW
2016-01-01,57.17,49.5,60.41,58.7,EW
2016-02-01,57.17,49.5,60.41,58.7,EW
2016-03-01,67.42,70.19,72.63,57.28,EW
2016-04-01,66.36,71.7,69.45,57.28,EW
2016-05-01,66.36,71.7,69.45,57.28,EW
2016-06-01,66.86,73.7,69.45,57.28,EW
2016-07-01,67.24,75.2,69.45,57.28,EW
2016-08-01,67.24,75.2,69.45,57.28,EW
2016-09-01,67.24,75.2,69.45,57.28,EW
2016-10-01,67.24,75.2,69.45,57.28,EW
2016-11-01,67.24,75.2,69.45,57.28,EW
2016-12-01,63.97,75.8,61.86,57.28,EW
2017-01-01,63.97,75.8,61.86,57.28,EW
2017-02-01,63.97,75.8,61.86,57.28,EW
2017-03-01,63.97,75.8,61.86,57.28,EW
2017-04-01,63.97,75.8,61.86,57.28,EW
2017-05-01,64.35,77.3,61.86,57.28,EW
2017-06-01,64.35,77.3,61.86,57.28,EW
2017-07-01,64.35,77.3,61.86,57.28,EW
2017-08-01,66.42,78.3,63.16,61.42,EW
2017-09-01,66.42,78.3,63.16,61.42,EW
2017-10-01,66.26,78.7,64.19,59.0,EW
2017-11-01,66.26,78.7,64.19,59.0,EW
2017-12-01,66.26,78.7,64.19,59.0,EW
2018-01-01,66.26,78.7,64.19,59.0,EW
2018-02-01,66.39,77.7,64.08,60.42,EW
2018-03-01,66.39,77.7,64.08,60.42,EW
2018-04-01,66.35,77.7,64.08,60.28,EW
2018-05-01,65.59,77.7,64.08,57.75,EW
2018-06-01,65.59,77.7,64.08,57.75,EW
2018-07-01,65.59,77.7,64.08,57.75,EW
2018-08-01,65.59,77.7,64.08,57.75,EW
2018-09-01,65.59,77.7,64.08,57.75,EW
2018-10-01,68.04,86.9,65.54,56.08,EW
2018-11-01,70.62,86.9,67.94,61.08,EW
2018-12-01,70.87,86.9,67.94,61.92,EW
2019-01-01,70.87,86.9,67.94,61.92,EW
2019-02-01,71.63,86.9,67.94,64.45,EW
2019-03-01,71.06,88.4,65.83,64.45,EW
2019-04-01,71.06,88.4,65.83,64.45,EW
2019-05-01,71.06,88.4,65.83,64.45,EW
2019-06-01,71.06,88.4,65.83,64.45,EW
2019-07-01,71.06,88.4,65.83,64.45,EW
2019-08-01,71.06,88.4,65.83,64.45,EW
2019-09-01,71.06,88.4,65.83,64.45,EW
2019-10-01,71.06,88.4,65.83,64.45,EW
2019-11-01,71.01,88.4,65.83,64.28,EW
2019-12-01,70.06,86.11,65.83,63.03,EW
2020-01-01,21.65,2.64,11.04,7.97,EW
2020-02-01,19.36,2.57,8.95,7.84,EW
2020-03-01,19.34,2.57,8.95,7.81,EW
2020-04-01,,,,,EW
2020-05-01,,,,,EW
2020-06-01,,,,,EW
2020-07-01,19.65,2.78,8.93,7.94,EW
2020-08-01,19.65,2.78,8.93,7.94,EW
2020-09-01,,,,,EW
2020-10-01,19.68,2.78,8.93,7.96,EW
2020-11-01,,,,,EW
2020-12-01,,,,,EW
2021-01-01,19.18,2.63,8.97,7.57,EW
2021-02-01,19.04,2.63,8.97,7.43,EW
2021-03-01,19.04,2.63,8.97,7.43,EW
2021-04-01,,,,,EW
2021-05-01,18.84,2.43,8.97,7.43,EW
2021-06-01,,,,,EW
2021-07-01,,,,,EW
2021-08-01,,,,,EW
2021-09-01,19.04,2.43,8.96,7.65,EW
2021-10-01,,,,,EW
2021-11-01,,,,,EW
2021-12-01,,,,,EW
2022-01-01,,,,,EW
2022-02-01,19.39,2.86,8.85,7.69,EW
2022-03-01,,,,,EW
2022-04-01,,,,,EW
2022-05-01,19.39,2.86,8.85,7.69,EW
2022-06-01,,,,,EW
2022-07-01,,,,,EW
2022-08-01,19.39,2.86,8.85,7.69,EW
2022-09-01,,,,,EW
2022-10-01,,,,,EW
2022-11-01,,,,,EW
2022-12-01,,,,,EW
2023-01-01,19.33,2.86,8.85,7.63,EW
2014-09-01,49.0,44.0,45.0,63.0,EA
2014-10-01,49.0,44.0,45.0,63.0,EA
2014-11-01,49.0,44.0,45.0,63.0,EA
2014-12-01,49.0,44.0,45.0,63.0,EA
2015-01-01,49.0,44.0,45.0,63.0,EA
2015-02-01,49.0,44.0,45.0,63.0,EA
2015-03-01,48.0,40.0,45.0,63.0,EA
2015-04-01,47.0,40.0,45.0,60.0,EA
2015-05-01,47.0,40.0,45.0,60.0,EA
2015-06-01,47.0,40.0,45.0,60.0,EA
2015-07-01,47.0,40.0,45.0,60.0,EA
2015-08-01,47.0,40.0,45.0,60.0,EA
2015-09-01,47.0,40.0,45.0,60.0,EA
2015-10-01,47.0,40.0,45.0,60.0,EA
2015-11-01,47.0,40.0,45.0,60.0,EA
2015-12-01,47.0,40.0,45.0,60.0,EA
2016-01-01,47.14,40.0,44.65,60.2,EA
2016-02-01,47.14,40.0,44.65,60.2,EA
2016-03-01,47.14,40.0,44.65,60.2,EA
2016-04-01,47.6,40.0,45.67,60.2,EA
2016-05-01,47.6,40.0,45.67,60.2,EA
2016-06-01,47.6,40.0,45.67,60.2,EA
2016-07-01,46.81,42.0,40.36,64.2,EA
2016-08-01,46.81,42.0,40.36,64.2,EA
2016-09-01,46.81,42.0,40.36,64.2,EA
2016-10-01,46.81,42.0,40.36,64.2,EA
2016-11-01,46.81,42.0,40.36,64.2,EA
2016-12-01,46.81,42.0,40.36,64.2,EA
2017-01-01,45.93,42.0,38.41,64.2,EA
2017-02-01,45.93,42.0,38.41,64.2,EA
2017-03-01,45.93,42.0,38.41,64.2,EA
2017-04-01,45.93,42.0,38.41,64.2,EA
2017-05-01,47.63,45.0,40.29,64.0,EA
2017-06-01,47.63,45.0,40.29,64.0,EA
2017-07-01,47.63,45.0,40.29,64.0,EA
2017-08-01,47.63,45.0,40.29,64.0,EA
2017-09-01,47.63,45.0,40.29,64.0,EA
2017-10-01,48.86,47.17,44.25,59.2,EA
2017-11-01,48.86,47.17,44.25,59.2,EA
2017-12-01,48.86,47.17,44.25,59.2,EA
2018-01-01,48.86,47.17,44.25,59.2,EA
2018-02-01,48.86,47.17,44.25,59.2,EA
2018-03-01,48.86,47.17,44.25,59.2,EA
2018-04-01,48.86,47.17,44.25,59.2,EA
2018-05-01,51.64,49.0,46.73,63.65,EA
2018-06-01,51.64,49.0,46.73,63.65,EA
2018-07-01,51.64,49.0,46.73,63.65,EA
2018-08-01,51.64,49.0,46.73,63.65,EA
2018-09-01,51.64,49.0,46.73,63.65,EA
2018-10-01,51.95,49.0,47.41,63.65,EA
2018-11-01,51.95,49.0,47.41,63.65,EA
2018-12-01,51.95,49.0,47.41,63.65,EA
2019-01-01,51.95,49.0,47.41,63.65,EA
2019-02-01,51.95,49.0,47.41,63.65,EA
2019-03-01,51.95,49.0,47.41,63.65,EA
2019-04-01,51.95,49.0,47.41,63.65,EA
2019-05-01,51.95,49.0,47.41,63.65,EA
2019-06-01,52.32,49.0,47.41,65.15,EA
2019-07-01,52.32,49.0,47.41,65.15,EA
2019-08-01,52.32,49.0,47.41,65.15,EA
2019-09-01,52.32,49.0,47.41,65.15,EA
2019-10-01,52.32,49.0,47.41,65.15,EA
2019-11-01,52.32,49.0,47.41,65.15,EA
2019-12-01,52.47,45.98,49.2,66.15,EA
2020-01-01,14.82,0.13,9.0,5.69,EA
2020-02-01,14.82,0.13,9.0,5.69,EA
2020-03-01,14.82,0.13,9.0,5.69,EA
2020-04-01,,,,,EA
2020-05-01,,,,,EA
2020-06-01,,,,,EA
2020-07-01,12.44,0.13,7.25,5.07,EA
2020-08-01,12.44,0.13,7.25,5.07,EA
2020-09-01,,,,,EA
2020-10-01,12.7,0.13,7.25,5.32,EA
2020-11-01,,,,,EA
2020-12-01,,,,,EA
2021-01-01,12.7,0.13,7.25,5.32,EA
2021-02-01,12.7,0.13,7.25,5.32,EA
2021-03-01,12.7,0.13,7.25,5.32,EA
2021-04-01,,,,,EA
2021-05-01,12.7,0.13,7.25,5.32,EA
2021-06-01,,,,,EA
2021-07-01,,,,,EA
2021-08-01,,,,,EA
2021-09-01,12.49,0.13,7.36,5.0,EA
2021-10-01,,,,,EA
2021-11-01,,,,,EA
2021-12-01,,,,,EA
2022-01-01,,,,,EA
2022-02-01,10.36,0.13,5.52,4.72,EA
2022-03-01,,,,,EA
2022-04-01,,,,,EA
2022-05-01,10.36,0.13,5.52,4.72,EA
2022-06-01,,,,,EA
2022-07-01,,,,,EA
2022-08-01,10.36,0.13,5.52,4.72,EA
2018-10-01,49.33,49.44,51.49,48.7,ELV
2014-09-01,69.0,83.0,62.0,69.0,LLY
2014-10-01,68.0,83.0,62.0,69.0,LLY
2014-11-01,69.0,83.0,62.0,69.0,LLY
2014-12-01,69.0,83.0,62.0,69.0,LLY
2015-01-01,69.0,83.0,62.0,69.0,LLY
2015-02-01,69.0,83.0,62.0,69.0,LLY
2015-03-01,70.0,80.0,64.0,69.0,LLY
2015-04-01,68.0,80.0,64.0,63.0,LLY
2015-05-01,68.0,80.0,64.0,63.0,LLY
2015-06-01,68.0,80.0,64.0,63.0,LLY
2015-07-01,68.0,80.0,64.0,63.0,LLY
2015-08-01,68.0,80.0,64.0,63.0,LLY
2015-09-01,68.0,80.0,64.0,63.0,LLY
2015-10-01,68.0,80.0,64.0,63.0,LLY
2015-11-01,68.0,80.0,64.0,63.0,LLY
2015-12-01,67.0,80.0,63.0,64.0,LLY
2016-01-01,67.36,80.02,62.73,63.75,LLY
2016-02-01,66.6,80.02,62.73,61.21,LLY
2016-03-01,66.6,80.02,62.73,61.21,LLY
2016-04-01,64.64,80.03,58.38,61.22,LLY
2016-05-01,64.64,80.03,58.38,61.22,LLY
2016-06-01,64.64,80.03,58.38,61.22,LLY
2016-07-01,64.51,79.49,58.38,61.22,LLY
2016-08-01,64.51,79.49,58.38,61.22,LLY
2016-09-01,64.51,79.49,58.38,61.22,LLY
2016-10-01,64.51,79.49,58.38,61.22,LLY
2016-11-01,64.51,79.49,58.38,61.22,LLY
2016-12-01,64.51,79.49,58.38,61.22,LLY
2017-01-01,58.15,68.6,56.76,51.52,LLY
2017-02-01,58.15,68.6,56.76,51.52,LLY
2017-03-01,58.15,68.6,56.76,51.52,LLY
2017-04-01,58.15,68.6,56.76,51.52,LLY
2017-05-01,58.28,69.14,56.76,51.52,LLY
2017-06-01,59.63,69.14,56.76,56.02,LLY
2017-07-01,58.28,69.14,56.76,51.52,LLY
2017-08-01,59.63,69.14,56.76,56.02,LLY
2017-09-01,59.63,69.14,56.76,56.02,LLY
2017-10-01,59.01,69.14,57.3,53.15,LLY
2017-11-01,60.86,68.82,57.3,59.57,LLY
2017-12-01,60.86,68.82,57.3,59.57,LLY
2018-01-01,60.86,68.82,57.3,59.57,LLY
2018-02-01,60.86,68.82,57.3,59.57,LLY
2018-03-01,60.86,68.82,57.3,59.57,LLY
2018-04-01,60.86,68.82,57.3,59.57,LLY
2018-05-01,60.86,68.82,57.3,59.57,LLY
2018-06-01,60.86,68.82,57.3,59.57,LLY
2018-07-01,60.92,68.82,57.3,59.77,LLY
2018-08-01,60.92,68.82,57.3,59.77,LLY
2018-09-01,60.92,68.82,57.3,59.77,LLY
2018-10-01,57.53,67.19,51.24,58.93,LLY
2018-11-01,57.61,67.19,51.24,59.2,LLY
2018-12-01,57.94,68.49,51.24,59.2,LLY
2019-01-01,57.94,68.49,51.24,59.2,LLY
2019-02-01,57.94,68.49,51.24,59.2,LLY
2019-03-01,58.07,69.03,51.24,59.2,LLY
2019-04-01,58.07,69.03,51.24,59.2,LLY
2019-05-01,58.07,69.03,51.24,59.2,LLY
2019-06-01,58.07,69.03,51.24,59.2,LLY
2019-07-01,58.07,69.03,51.24,59.2,LLY
2019-08-01,58.07,69.03,51.24,59.2,LLY
2019-09-01,58.07,69.03,51.24,59.2,LLY
2019-10-01,58.87,69.03,51.24,61.87,LLY
2019-11-01,58.87,69.03,51.24,61.87,LLY
2019-12-01,33.98,2.46,19.24,12.28,LLY
2020-01-01,33.98,2.46,19.24,12.28,LLY
2020-02-01,33.98,2.46,19.24,12.28,LLY
2020-03-01,34.16,1.87,19.68,12.61,LLY
2020-04-01,,,,,LLY
2020-05-01,,,,,LLY
2020-06-01,,,,,LLY
2020-07-01,34.34,1.87,19.68,12.79,LLY
2020-08-01,34.34,1.87,19.68,12.79,LLY
2020-09-01,,,,,LLY
2020-10-01,34.36,1.87,19.68,12.81,LLY
2020-11-01,,,,,LLY
2020-12-01,,,,,LLY
2021-01-01,33.96,1.87,19.6,12.49,LLY
2021-02-01,30.84,1.77,18.38,10.69,LLY
2021-03-01,30.51,1.77,18.47,10.27,LLY
2021-04-01,,,,,LLY
2021-05-01,29.9,1.77,17.86,10.27,LLY
2021-06-01,,,,,LLY
2021-07-01,,,,,LLY
2021-08-01,,,,,LLY
2021-09-01,29.41,1.7,17.23,10.48,LLY
2021-10-01,,,,,LLY
2021-11-01,,,,,LLY
2021-12-01,,,,,LLY
2022-01-01,,,,,LLY
2022-02-01,32.31,3.12,17.4,11.79,LLY
2022-03-01,,,,,LLY
2022-04-01,,,,,LLY
2022-05-01,32.4,3.43,17.4,11.56,LLY
2022-06-01,,,,,LLY
2022-07-01,,,,,LLY
2022-08-01,32.4,3.43,17.4,11.56,LLY
2014-09-01,57.0,53.0,61.0,59.0,EMR
2014-10-01,57.0,53.0,61.0,59.0,EMR
2014-11-01,57.0,53.0,61.0,59.0,EMR
2014-12-01,57.0,53.0,61.0,59.0,EMR
2015-01-01,57.0,53.0,61.0,59.0,EMR
2015-02-01,57.0,53.0,61.0,59.0,EMR
2015-03-01,58.0,54.0,62.0,59.0,EMR
2015-04-01,58.0,54.0,62.0,59.0,EMR
2015-05-01,58.0,54.0,62.0,59.0,EMR
2015-06-01,58.0,54.0,62.0,59.0,EMR
2015-07-01,58.0,54.0,62.0,59.0,EMR
2015-08-01,58.0,54.0,62.0,59.0,EMR
2015-09-01,58.0,54.0,62.0,59.0,EMR
2015-10-01,62.0,63.0,63.0,60.0,EMR
2015-11-01,62.0,63.0,63.0,60.0,EMR
2015-12-01,62.0,64.0,63.0,60.0,EMR
2016-01-01,62.43,63.61,62.81,59.99,EMR
2016-02-01,62.43,63.61,62.81,59.99,EMR
2016-03-01,62.43,63.61,62.81,59.99,EMR
2016-04-01,60.24,63.63,56.55,59.99,EMR
2016-05-01,60.24,63.63,56.55,59.99,EMR
2016-06-01,60.24,63.63,56.55,59.99,EMR
2016-07-01,60.38,63.97,56.55,59.99,EMR
2016-08-01,60.38,63.97,56.55,59.99,EMR
2016-09-01,60.38,63.97,56.55,59.99,EMR
2016-10-01,60.38,63.97,56.55,59.99,EMR
2016-11-01,60.38,63.97,56.55,59.99,EMR
2016-12-01,60.38,63.97,56.55,59.99,EMR
2017-01-01,58.21,54.74,60.41,60.69,EMR
2017-02-01,58.21,54.74,60.41,60.69,EMR
2017-03-01,58.21,54.74,60.41,60.69,EMR
2017-04-01,58.79,55.94,60.69,60.69,EMR
2017-05-01,58.79,55.94,60.69,60.69,EMR
2017-06-01,58.79,55.94,60.69,60.69,EMR
2017-07-01,58.79,55.94,60.69,60.69,EMR
2017-08-01,58.79,55.94,60.69,60.69,EMR
2017-09-01,58.76,55.94,60.61,60.69,EMR
2017-10-01,58.32,56.04,60.44,58.99,EMR
2017-11-01,58.32,56.04,60.44,58.99,EMR
2017-12-01,58.32,56.04,60.44,58.99,EMR
2018-01-01,58.32,56.04,60.44,58.99,EMR
2018-02-01,58.32,56.04,60.44,58.99,EMR
2018-03-01,58.32,56.04,60.44,58.99,EMR
2018-04-01,58.24,55.84,60.44,58.99,EMR
2018-05-01,58.24,55.84,60.44,58.99,EMR
2018-06-01,58.24,55.84,60.44,58.99,EMR
2018-07-01,58.24,55.84,60.44,58.99,EMR
2018-08-01,58.2,55.84,60.33,58.99,EMR
2018-09-01,58.2,55.84,60.33,58.99,EMR
2018-10-01,57.91,55.11,60.33,58.99,EMR
2018-11-01,57.91,55.11,60.33,58.99,EMR
2018-12-01,57.34,55.11,58.71,58.99,EMR
2019-01-01,59.77,60.41,59.95,58.49,EMR
2019-02-01,59.77,60.41,59.95,58.49,EMR
2019-03-01,60.21,61.5,59.95,58.49,EMR
2019-04-01,60.68,61.5,59.95,60.39,EMR
2019-05-01,60.68,61.5,59.95,60.39,EMR
2019-06-01,60.68,61.5,59.95,60.39,EMR
2019-07-01,60.68,61.5,59.95,60.39,EMR
2019-08-01,60.68,61.5,59.95,60.39,EMR
2019-09-01,60.68,61.5,59.95,60.39,EMR
2019-10-01,60.68,61.5,59.95,60.39,EMR
2019-11-01,60.68,61.5,59.95,60.39,EMR
2019-12-01,23.47,7.14,8.41,7.91,EMR
2020-01-01,23.47,7.14,8.41,7.91,EMR
2020-02-01,23.47,7.14,8.41,7.91,EMR
2020-03-01,31.29,9.23,14.17,7.9,EMR
2020-04-01,,,,,EMR
2020-05-01,,,,,EMR
2020-06-01,,,,,EMR
2020-07-01,30.82,9.05,14.17,7.61,EMR
2020-08-01,30.82,9.05,14.17,7.61,EMR
2020-09-01,,,,,EMR
2020-10-01,30.82,9.05,14.17,7.61,EMR
2020-11-01,,,,,EMR
2020-12-01,,,,,EMR
2021-01-01,30.82,9.05,14.17,7.61,EMR
2021-02-01,30.81,9.23,13.98,7.61,EMR
2021-03-01,30.34,9.23,14.25,6.87,EMR
2021-04-01,,,,,EMR
2021-05-01,30.34,9.23,14.25,6.87,EMR
2021-06-01,,,,,EMR
2021-07-01,,,,,EMR
2021-08-01,,,,,EMR
2021-09-01,30.99,9.87,14.25,6.87,EMR
2021-10-01,,,,,EMR
2021-11-01,,,,,EMR
2021-12-01,,,,,EMR
2022-01-01,,,,,EMR
2022-02-01,30.94,9.8,14.1,7.04,EMR
2022-03-01,,,,,EMR
2022-04-01,,,,,EMR
2022-05-01,29.47,10.13,12.34,7.0,EMR
2022-06-01,,,,,EMR
2022-07-01,,,,,EMR
2022-08-01,29.47,10.13,12.34,7.0,EMR
2014-09-01,66.0,57.0,73.0,77.0,ETR
2014-10-01,65.0,56.0,73.0,77.0,ETR
2014-11-01,66.0,57.0,73.0,77.0,ETR
2014-12-01,66.0,57.0,73.0,77.0,ETR
2015-01-01,66.0,57.0,73.0,77.0,ETR
2015-02-01,66.0,57.0,73.0,77.0,ETR
2015-03-01,65.0,56.0,69.0,77.0,ETR
2015-04-01,66.0,56.0,73.0,77.0,ETR
2015-05-01,66.0,56.0,73.0,77.0,ETR
2015-06-01,66.0,56.0,73.0,77.0,ETR
2015-07-01,66.0,56.0,73.0,77.0,ETR
2015-08-01,66.0,56.0,73.0,77.0,ETR
2015-09-01,66.0,56.0,73.0,77.0,ETR
2015-10-01,66.0,56.0,73.0,77.0,ETR
2015-11-01,66.0,56.0,73.0,77.0,ETR
2015-12-01,66.0,56.0,73.0,77.0,ETR
2016-01-01,65.2,56.86,67.78,77.11,ETR
2016-02-01,68.34,61.61,69.44,79.12,ETR
2016-03-01,66.3,57.09,69.44,79.12,ETR
2016-04-01,66.41,58.77,67.28,79.12,ETR
2016-05-01,66.41,58.77,67.28,79.12,ETR
2016-06-01,66.41,58.77,67.28,79.12,ETR
2016-07-01,66.68,59.36,67.28,79.12,ETR
2016-08-01,66.68,59.36,67.28,79.12,ETR
2016-09-01,65.92,59.36,64.75,79.12,ETR
2016-10-01,65.92,59.36,64.75,79.12,ETR
2016-11-01,65.92,59.36,64.75,79.12,ETR
2016-12-01,65.92,59.36,64.75,79.12,ETR
2017-01-01,68.06,64.12,64.75,79.12,ETR
2017-02-01,68.06,64.12,64.75,79.12,ETR
2017-03-01,68.06,64.12,64.75,79.12,ETR
2017-04-01,67.84,64.2,64.75,78.12,ETR
